date,ts_code,name,score,forward_return,mom_20d,regime,high,medium,low,mom_score,slope_score,turnover_score,strength_score,breadth_score,mf_score,score_bucket
20260518,801780.SI,银行,4.88,-0.44,-3.9,BULL,0,0,1,2.44,4.57,9.61,4.318154108753963,0.51,5.0,"(4.6, 4.9]"
20260518,801790.SI,非银金融,4.87,-0.64,-3.72,BULL,0,0,1,2.44,4.94,8.68,4.667763960009755,1.7,5.0,"(4.6, 4.9]"
20260518,801880.SI,汽车,6.0,0.43,1.65,BULL,0,1,0,5.05,5.27,9.61,4.979578151670324,5.23,5.0,"(5.8, 6.1]"
20260518,801890.SI,机械设备,7.29,3.04,11.78,BULL,1,0,0,8.06,6.19,9.29,5.8488783223604015,5.53,5.0,"(7.2, 7.5]"
20260518,801950.SI,煤炭,5.89,-2.26,2.02,BULL,0,1,0,5.15,5.04,9.47,4.762253108997806,5.16,5.0,"(5.8, 6.1]"
20260518,801960.SI,石油石化,5.39,-6.46,-2.35,BULL,0,1,0,3.72,4.91,9.44,4.639417215313339,2.4,5.0,"(5.2, 5.5]"
20260518,801970.SI,环保,6.49,-1.54,5.37,BULL,0,1,0,6.15,5.63,9.53,5.319739088027311,5.28,5.0,"(6.4, 6.7]"
20260518,801980.SI,美容护理,4.77,-3.17,-3.64,BULL,0,0,1,2.45,4.81,8.48,4.544928066325287,1.43,5.0,"(4.6, 4.9]"
20260519,801010.SI,农林牧渔,4.27,-4.96,-8.05,BULL,0,0,1,1.79,4.45,7.77,4.248798817297031,1.88,5.0,"(4.1, 4.4]"
20260519,801030.SI,基础化工,5.23,-0.85,-0.98,BULL,0,1,0,3.2,5.05,9.0,4.821670567943821,4.23,5.0,"(5.2, 5.5]"
20260519,801040.SI,钢铁,3.98,-2.43,-8.74,BULL,0,0,1,1.69,4.23,7.04,4.038745842059875,0.81,5.0,"(3.8, 4.1]"
20260519,801050.SI,有色金属,4.56,4.68,-6.56,BULL,0,0,1,2.02,4.74,8.17,4.525686830109646,2.35,5.0,"(4.4, 4.6]"
20260519,801080.SI,电子,8.35,6.7,26.44,BULL,1,0,0,9.49,7.25,9.8,6.922200320315387,8.46,5.0,"(8.1, 8.4]"
20260519,801110.SI,家用电器,6.35,-1.45,5.22,BULL,0,1,0,6.64,5.59,8.14,5.337255143525933,5.31,5.0,"(6.1, 6.4]"
20260519,801120.SI,食品饮料,4.73,-2.93,-6.16,BULL,0,0,1,2.14,4.49,9.48,4.28699026734015,3.12,5.0,"(4.6, 4.9]"
20260519,801130.SI,纺织服饰,5.51,-4.13,0.57,BULL,0,1,0,4.59,5.21,7.93,4.974436368116298,4.59,5.0,"(5.5, 5.8]"
20260519,801140.SI,轻工制造,5.91,-4.58,1.53,BULL,0,1,0,5.22,5.3,8.75,5.060367130713317,4.33,5.0,"(5.8, 6.1]"
20260519,801150.SI,医药生物,4.53,-2.88,-5.94,BULL,0,0,1,2.11,4.69,8.03,4.477947517555747,2.21,5.0,"(4.4, 4.6]"
20260519,801160.SI,公用事业,7.14,-2.83,8.7,BULL,1,0,0,8.31,5.67,9.37,5.413638043612171,8.29,5.0,"(6.9, 7.2]"
20260519,801170.SI,交通运输,5.07,-0.3,-2.32,BULL,0,1,0,3.3,4.87,8.52,4.649809042749784,4.6,5.0,"(4.9, 5.2]"
20260519,801180.SI,房地产,6.27,-3.97,4.45,BULL,0,1,0,5.73,5.73,8.75,5.470925218676851,4.53,5.0,"(6.1, 6.4]"
20260519,801200.SI,商贸零售,5.19,-4.18,-1.7,BULL,0,1,0,3.52,4.88,8.76,4.659356905260564,2.92,5.0,"(4.9, 5.2]"
20260519,801210.SI,社会服务,4.87,-2.31,-5.62,BULL,0,0,1,2.61,4.51,9.4,4.30608599236171,1.25,5.0,"(4.6, 4.9]"
20260519,801230.SI,综合,6.12,-5.04,3.99,BULL,0,1,0,5.85,6.04,7.07,5.766908956511026,1.43,5.0,"(6.1, 6.4]"
20260519,801710.SI,建筑材料,6.25,5.75,3.29,BULL,0,1,0,5.42,5.84,8.83,5.575951706295429,4.13,5.0,"(6.1, 6.4]"
20260519,801720.SI,建筑装饰,5.73,-5.13,0.18,BULL,0,1,0,4.99,5.21,8.43,4.974436368116298,3.23,5.0,"(5.5, 5.8]"
20260519,801730.SI,电力设备,6.05,-1.91,2.23,BULL,0,1,0,5.5,5.36,8.88,5.117654305777997,5.79,5.0,"(5.8, 6.1]"
20260519,801740.SI,国防军工,5.49,-2.65,2.17,BULL,0,1,0,4.54,5.28,7.76,5.041271405691758,3.28,5.0,"(5.2, 5.5]"
20260519,801750.SI,计算机,6.58,-5.24,3.71,BULL,0,1,0,6.53,5.43,9.86,5.184489343353454,5.99,5.0,"(6.4, 6.7]"
20260519,801760.SI,传媒,5.55,-6.77,-1.85,BULL,0,1,0,4.26,4.83,9.58,4.611617592706665,4.73,5.0,"(5.5, 5.8]"
20260519,801770.SI,通信,7.73,2.13,17.73,BULL,1,0,0,8.87,6.53,9.37,6.234754219539238,7.9,5.0,"(7.5, 7.8]"
20260519,801780.SI,银行,4.98,-0.61,-3.18,BULL,0,0,1,3.03,4.53,9.29,4.32518171738327,1.28,5.0,"(4.9, 5.2]"
20260519,801790.SI,非银金融,5.06,-0.56,-3.68,BULL,0,1,0,2.72,4.86,9.32,4.640261180239004,2.26,5.0,"(4.9, 5.2]"
20260519,801880.SI,汽车,5.99,-0.72,0.55,BULL,0,1,0,5.21,5.26,9.28,5.022175680670198,5.29,5.0,"(5.8, 6.1]"
20260519,801890.SI,机械设备,7.42,0.2,11.53,BULL,1,0,0,8.16,6.22,9.66,5.938770481705062,5.65,5.0,"(7.2, 7.5]"
20260519,801950.SI,煤炭,5.96,-2.96,1.98,BULL,0,1,0,5.2,4.97,9.84,4.745287667857582,4.19,5.0,"(5.8, 6.1]"
20260519,801960.SI,石油石化,4.97,-5.39,-2.29,BULL,0,0,1,3.57,4.81,7.76,4.592521867685104,2.0,5.0,"(4.9, 5.2]"
20260519,801970.SI,环保,6.31,-2.35,3.9,BULL,0,1,0,6.04,5.58,8.87,5.327707281015153,5.69,5.0,"(6.1, 6.4]"
20260519,801980.SI,美容护理,4.31,-3.29,-5.02,BULL,0,0,1,2.25,4.62,6.87,4.411112479980288,1.43,5.0,"(4.1, 4.4]"
20260520,801010.SI,农林牧渔,4.15,-5.42,-8.13,BULL,0,0,1,1.78,4.34,7.42,4.20647823911956,1.3,5.0,"(4.1, 4.4]"
20260520,801030.SI,基础化工,5.39,-3.96,-0.23,BULL,0,1,0,3.77,4.97,9.07,4.817096048024013,3.92,5.0,"(5.2, 5.5]"
20260520,801040.SI,钢铁,3.98,-4.0,-9.53,BULL,0,0,1,1.57,4.11,7.45,3.98355427713857,0.81,5.0,"(3.8, 4.1]"
20260520,801050.SI,有色金属,4.69,0.82,-6.75,BULL,0,0,1,2.23,4.57,8.87,4.429402201100551,2.22,5.0,"(4.6, 4.9]"
20260520,801080.SI,电子,8.39,2.96,27.24,BULL,1,0,0,9.61,7.26,9.68,7.03664332166083,7.87,5.0,"(8.1, 8.4]"
20260520,801110.SI,家用电器,6.35,-2.79,4.86,BULL,0,1,0,6.48,5.53,8.41,5.359867433716859,5.51,5.0,"(6.1, 6.4]"
20260520,801120.SI,食品饮料,4.84,-1.6,-4.28,BULL,0,0,1,2.62,4.41,9.39,4.274324662331166,3.59,5.0,"(4.6, 4.9]"
20260520,801130.SI,纺织服饰,5.21,-5.58,0.08,BULL,0,1,0,3.84,5.12,7.68,4.962481240620311,3.61,5.0,"(4.9, 5.2]"
20260520,801140.SI,轻工制造,5.62,-5.19,0.82,BULL,0,1,0,4.54,5.22,8.42,5.059404702351175,3.61,5.0,"(5.5, 5.8]"
20260520,801150.SI,医药生物,4.76,-2.78,-4.99,BULL,0,0,1,2.25,4.61,9.09,4.468171585792897,1.85,5.0,"(4.6, 4.9]"
20260520,801160.SI,公用事业,6.53,1.47,5.14,BULL,0,1,0,6.1,5.59,9.73,5.418021510755377,5.53,5.0,"(6.4, 6.7]"
20260520,801170.SI,交通运输,5.22,-2.07,-1.71,BULL,0,1,0,3.55,4.84,8.88,4.691095547773887,3.91,5.0,"(5.2, 5.5]"
20260520,801180.SI,房地产,6.15,-5.66,2.19,BULL,0,1,0,5.13,5.64,9.15,5.466483241620811,2.97,5.0,"(6.1, 6.4]"
20260520,801200.SI,商贸零售,4.85,-3.51,-2.98,BULL,0,0,1,2.55,4.79,8.64,4.642633816908455,2.0,5.0,"(4.6, 4.9]"
20260520,801210.SI,社会服务,4.55,-2.71,-5.66,BULL,0,0,1,2.23,4.45,8.47,4.313094047023513,1.56,5.0,"(4.4, 4.6]"
20260520,801230.SI,综合,6.01,-2.26,4.45,BULL,0,1,0,5.84,5.98,6.57,5.7960230115057545,0.0,5.0,"(5.8, 6.1]"
20260520,801710.SI,建筑材料,6.17,2.62,3.59,BULL,0,1,0,5.51,5.73,8.5,5.553714357178591,3.04,5.0,"(6.1, 6.4]"
20260520,801720.SI,建筑装饰,5.58,-5.71,-0.81,BULL,0,1,0,4.19,5.16,8.91,5.0012506253126565,2.96,5.0,"(5.5, 5.8]"
20260520,801730.SI,电力设备,6.27,-2.15,3.14,BULL,0,1,0,6.01,5.33,9.19,5.166020510255128,5.06,5.0,"(6.1, 6.4]"
20260520,801740.SI,国防军工,5.2,-4.35,0.81,BULL,0,1,0,4.15,5.1,7.23,4.943096548274138,3.23,5.0,"(4.9, 5.2]"
20260520,801750.SI,计算机,6.3,-6.55,2.07,BULL,0,1,0,5.49,5.4,9.95,5.233866933466734,4.58,5.0,"(6.1, 6.4]"
20260520,801760.SI,传媒,5.18,-5.49,-4.1,BULL,0,1,0,2.82,4.76,9.97,4.613556778389195,2.53,5.0,"(4.9, 5.2]"
20260520,801770.SI,通信,7.65,1.1,13.25,BULL,1,0,0,8.11,6.58,9.88,6.377563781890946,7.16,5.0,"(7.5, 7.8]"
20260520,801780.SI,银行,4.73,-0.06,-3.68,BULL,0,0,1,2.65,4.45,8.74,4.313094047023513,0.77,5.0,"(4.6, 4.9]"
20260520,801790.SI,非银金融,4.7,-1.33,-3.95,BULL,0,0,1,2.59,4.76,7.92,4.613556778389195,1.7,5.0,"(4.6, 4.9]"
20260520,801880.SI,汽车,5.7,-1.99,-0.38,BULL,0,1,0,4.21,5.21,9.37,5.04971235617809,4.31,5.0,"(5.5, 5.8]"
20260520,801890.SI,机械设备,7.42,-2.5,10.8,BULL,1,0,0,7.95,6.27,9.76,6.077101050525263,5.14,5.0,"(7.2, 7.5]"
20260520,801950.SI,煤炭,5.5,-0.16,1.51,BULL,0,1,0,4.54,4.82,8.82,4.6717108554277145,2.58,5.0,"(5.2, 5.5]"
20260520,801960.SI,石油石化,5.39,-8.03,-0.84,BULL,0,1,0,3.96,4.69,9.48,4.545710355177589,1.6,5.0,"(5.2, 5.5]"
20260520,801970.SI,环保,6.17,-3.73,3.3,BULL,0,1,0,5.63,5.51,8.84,5.3404827413706855,4.44,5.0,"(6.1, 6.4]"
20260520,801980.SI,美容护理,4.75,-3.16,-5.11,BULL,0,0,1,2.23,4.41,9.53,4.274324662331166,1.43,5.0,"(4.6, 4.9]"
20260521,801010.SI,农林牧渔,4.22,-4.48,-10.2,BULL,0,0,1,1.47,4.2,8.42,4.1677336747759295,0.43,5.0,"(4.1, 4.4]"
20260521,801030.SI,基础化工,5.12,-0.46,-3.37,BULL,0,1,0,2.49,4.78,9.95,4.743277848911652,2.68,5.0,"(4.9, 5.2]"
20260521,801040.SI,钢铁,4.07,-1.93,-11.33,BULL,0,0,1,1.3,3.93,8.6,3.8998079385403335,0.81,5.0,"(4.1, 4.4]"
20260521,801050.SI,有色金属,4.54,2.67,-9.33,BULL,0,0,1,1.61,4.36,9.42,4.32650448143406,1.73,5.0,"(4.4, 4.6]"
20260521,801080.SI,电子,7.93,8.76,20.66,BULL,1,0,0,8.98,7.28,8.03,7.2240717029449435,6.55,5.0,"(7.8, 8.1]"
20260521,801110.SI,家用电器,6.4,-3.78,3.15,BULL,0,1,0,5.85,5.49,9.53,5.447823303457106,4.49,5.0,"(6.4, 6.7]"
20260521,801120.SI,食品饮料,4.79,-2.65,-5.46,BULL,0,0,1,2.3,4.32,9.74,4.286811779769527,2.5,5.0,"(4.6, 4.9]"
20260521,801130.SI,纺织服饰,5.15,-3.73,-2.78,BULL,0,1,0,2.58,4.99,9.46,4.951664532650449,2.79,5.0,"(4.9, 5.2]"
20260521,801140.SI,轻工制造,5.32,-2.53,-2.86,BULL,0,1,0,2.64,5.09,9.98,5.05089628681178,2.16,5.0,"(5.2, 5.5]"
20260521,801150.SI,医药生物,4.92,-3.79,-5.34,BULL,0,0,1,2.25,4.54,9.92,4.505121638924456,1.43,5.0,"(4.6, 4.9]"
20260521,801160.SI,公用事业,6.03,4.47,1.77,BULL,0,1,0,4.62,5.47,9.61,5.4279769526248405,3.68,5.0,"(5.8, 6.1]"
20260521,801170.SI,交通运输,5.23,-2.51,-2.43,BULL,0,1,0,3.38,4.82,9.08,4.782970550576185,2.99,5.0,"(5.2, 5.5]"
20260521,801180.SI,房地产,5.63,-1.27,-0.95,BULL,0,1,0,3.6,5.44,9.21,5.398207426376441,1.56,5.0,"(5.5, 5.8]"
20260521,801200.SI,商贸零售,4.83,-2.44,-6.43,BULL,0,0,1,2.04,4.64,9.53,4.604353393085788,1.08,5.0,"(4.6, 4.9]"
20260521,801210.SI,社会服务,4.66,-0.13,-8.59,BULL,0,0,1,1.71,4.37,9.85,4.3364276568501925,1.25,5.0,"(4.6, 4.9]"
20260521,801230.SI,综合,5.75,3.07,0.75,BULL,0,1,0,4.25,5.74,8.09,5.695902688860436,0.0,5.0,"(5.5, 5.8]"
20260521,801710.SI,建筑材料,6.14,7.95,2.82,BULL,0,1,0,4.96,5.57,9.4,5.527208706786172,2.83,5.0,"(6.1, 6.4]"
20260521,801720.SI,建筑装饰,5.1,-2.54,-4.2,BULL,0,1,0,2.37,5.05,9.38,5.011203585147247,1.72,5.0,"(4.9, 5.2]"
20260521,801730.SI,电力设备,5.76,1.53,-0.26,BULL,0,1,0,3.93,5.23,9.88,5.189820742637645,3.2,5.0,"(5.5, 5.8]"
20260521,801740.SI,国防军工,5.11,-0.25,-5.09,BULL,0,1,0,2.56,4.95,9.37,4.911971830985916,1.85,5.0,"(4.9, 5.2]"
20260521,801750.SI,计算机,5.46,-2.82,-2.85,BULL,0,1,0,3.26,5.31,9.2,5.269206145966709,2.64,5.0,"(5.2, 5.5]"
20260521,801760.SI,传媒,4.86,-3.55,-7.61,BULL,0,0,1,1.86,4.66,9.92,4.624199743918054,1.43,5.0,"(4.6, 4.9]"
20260521,801770.SI,通信,7.06,11.69,6.53,BULL,1,0,0,6.14,6.56,9.75,6.509603072983356,2.96,5.0,"(6.9, 7.2]"
20260521,801780.SI,银行,5.04,-0.97,-4.49,BULL,0,1,0,2.87,4.44,9.83,4.405889884763125,1.03,5.0,"(4.9, 5.2]"
20260521,801790.SI,非银金融,4.71,-2.8,-4.43,BULL,0,0,1,2.65,4.66,7.97,4.624199743918054,1.32,5.0,"(4.6, 4.9]"
20260521,801880.SI,汽车,5.71,-2.66,-0.21,BULL,0,1,0,4.38,5.16,9.11,5.120358514724712,3.56,5.0,"(5.5, 5.8]"
20260521,801890.SI,机械设备,6.99,1.68,7.41,BULL,0,1,0,6.77,6.27,9.16,6.221830985915493,3.92,5.0,"(6.9, 7.2]"
20260521,801950.SI,煤炭,5.1,3.78,-1.01,BULL,0,1,0,3.08,4.57,9.5,4.534891165172857,1.29,5.0,"(4.9, 5.2]"
20260521,801960.SI,石油石化,4.85,-4.36,-4.13,BULL,0,0,1,2.41,4.44,9.59,4.405889884763125,0.77,5.0,"(4.6, 4.9]"
20260521,801970.SI,环保,5.66,-0.8,-0.49,BULL,0,1,0,3.69,5.37,9.37,5.328745198463509,2.78,5.0,"(5.5, 5.8]"
20260521,801980.SI,美容护理,4.57,-2.73,-7.91,BULL,0,0,1,1.81,4.19,9.68,4.157810499359796,0.71,5.0,"(4.4, 4.6]"
20260522,801010.SI,农林牧渔,3.98,-3.29,-10.61,BULL,0,0,1,1.41,4.08,7.52,4.129554655870446,0.72,5.0,"(3.8, 4.1]"
20260522,801030.SI,基础化工,5.2,-5.96,-1.28,BULL,0,1,0,3.68,4.71,8.64,4.767206477732794,3.4,5.0,"(4.9, 5.2]"
20260522,801040.SI,钢铁,3.99,-3.09,-10.39,BULL,0,0,1,1.62,3.81,7.94,3.8562753036437254,1.08,5.0,"(3.8, 4.1]"
20260522,801050.SI,有色金属,4.88,-2.88,-6.36,BULL,0,0,1,3.04,4.33,8.94,4.3825910931174095,2.47,5.0,"(4.6, 4.9]"
20260522,801080.SI,电子,8.03,-0.35,26.14,BULL,1,0,0,9.44,7.17,7.96,7.257085020242916,8.04,5.0,"(7.8, 8.1]"
20260522,801110.SI,家用电器,6.24,-3.68,3.05,BULL,0,1,0,5.73,5.43,8.96,5.495951417004049,4.49,5.0,"(6.1, 6.4]"
20260522,801120.SI,食品饮料,4.45,1.65,-6.76,BULL,0,0,1,1.99,4.21,8.69,4.261133603238867,2.03,5.0,"(4.4, 4.6]"
20260522,801130.SI,纺织服饰,5.07,-5.09,-2.04,BULL,0,1,0,3.19,4.9,8.26,4.959514170040487,3.11,5.0,"(4.9, 5.2]"
20260522,801140.SI,轻工制造,5.05,-4.63,-3.35,BULL,0,1,0,3.02,5.01,8.13,5.07085020242915,2.37,5.0,"(4.9, 5.2]"
20260522,801150.SI,医药生物,4.63,-2.64,-5.02,BULL,0,0,1,2.39,4.44,8.38,4.493927125506073,1.64,5.0,"(4.4, 4.6]"
20260522,801160.SI,公用事业,5.64,6.58,0.94,BULL,0,1,0,4.62,5.38,7.73,5.445344129554657,4.08,5.0,"(5.5, 5.8]"
20260522,801170.SI,交通运输,5.25,-1.87,-3.11,BULL,0,1,0,3.27,4.82,9.21,4.878542510121458,2.87,5.0,"(5.2, 5.5]"
20260522,801180.SI,房地产,5.63,-1.55,-0.29,BULL,0,1,0,3.94,5.24,9.04,5.303643724696357,1.88,5.0,"(5.5, 5.8]"
20260522,801200.SI,商贸零售,4.9,-1.1,-5.24,BULL,0,0,1,2.21,4.51,9.84,4.564777327935222,0.92,5.0,"(4.6, 4.9]"
20260522,801210.SI,社会服务,4.41,-1.85,-7.65,BULL,0,0,1,1.94,4.35,8.2,4.402834008097166,1.56,5.0,"(4.4, 4.6]"
20260522,801230.SI,综合,5.93,-6.76,7.35,BULL,0,1,0,6.08,5.51,6.68,5.576923076923077,0.0,5.0,"(5.8, 6.1]"
20260522,801710.SI,建筑材料,6.64,1.9,6.58,BULL,0,1,0,6.59,5.49,9.49,5.55668016194332,3.48,5.0,"(6.4, 6.7]"
20260522,801720.SI,建筑装饰,4.83,-3.59,-3.88,BULL,0,0,1,2.85,4.97,7.38,5.030364372469636,1.92,5.0,"(4.6, 4.9]"
20260522,801730.SI,电力设备,5.63,-2.39,0.35,BULL,0,1,0,4.77,5.18,7.97,5.242914979757085,4.24,5.0,"(5.5, 5.8]"
20260522,801740.SI,国防军工,4.97,-6.41,-3.7,BULL,0,0,1,3.36,4.86,7.61,4.919028340080972,2.62,5.0,"(4.9, 5.2]"
20260522,801750.SI,计算机,5.68,-7.56,0.29,BULL,0,1,0,4.26,5.18,8.98,5.242914979757085,2.88,5.0,"(5.5, 5.8]"
20260522,801760.SI,传媒,4.53,-3.31,-7.39,BULL,0,0,1,1.89,4.57,8.31,4.625506072874495,1.54,5.0,"(4.4, 4.6]"
20260522,801770.SI,通信,7.1,5.56,11.03,BULL,1,0,0,7.42,6.47,8.09,6.548582995951417,5.06,5.0,"(6.9, 7.2]"
20260522,801780.SI,银行,4.94,0.94,-5.03,BULL,0,0,1,2.81,4.44,9.31,4.493927125506073,0.51,5.0,"(4.9, 5.2]"
20260522,801790.SI,非银金融,4.99,-0.61,-4.74,BULL,0,0,1,2.44,4.52,9.92,4.574898785425101,0.94,5.0,"(4.9, 5.2]"
20260522,801880.SI,汽车,6.15,-5.79,0.94,BULL,0,1,0,5.22,5.14,9.99,5.20242914979757,4.08,5.0,"(6.1, 6.4]"
20260522,801890.SI,机械设备,7.35,-4.98,10.89,BULL,1,0,0,7.86,6.26,9.23,6.336032388663968,4.37,5.0,"(7.2, 7.5]"
20260522,801950.SI,煤炭,4.53,6.66,-3.57,BULL,0,0,1,2.77,4.38,7.47,4.433198380566802,0.65,5.0,"(4.4, 4.6]"
20260522,801960.SI,石油石化,4.42,-4.1,-4.95,BULL,0,0,1,2.34,4.19,8.03,4.24089068825911,0.38,5.0,"(4.4, 4.6]"
20260522,801970.SI,环保,5.56,-3.99,0.87,BULL,0,1,0,4.55,5.26,7.74,5.323886639676115,3.19,5.0,"(5.5, 5.8]"
20260522,801980.SI,美容护理,4.14,-0.96,-7.41,BULL,0,0,1,2.05,4.02,7.52,4.068825910931174,0.71,5.0,"(4.1, 4.4]"
20260525,801010.SI,农林牧渔,3.84,-0.86,-10.75,BULL,0,0,1,1.39,3.95,7.13,4.056247515569101,1.01,5.0,"(3.8, 4.1]"
20260525,801030.SI,基础化工,5.09,-3.49,-2.75,BULL,0,1,0,2.96,4.61,9.34,4.734000265005964,3.56,5.0,"(4.9, 5.2]"
20260525,801040.SI,钢铁,3.88,-2.23,-11.16,BULL,0,0,1,1.67,3.74,7.43,3.8405989134755543,1.08,5.0,"(3.8, 4.1]"
20260525,801050.SI,有色金属,5.06,-4.21,-6.21,BULL,0,1,0,3.29,4.34,9.36,4.456737776599974,2.84,5.0,"(4.9, 5.2]"
20260525,801080.SI,电子,8.29,-8.87,28.0,BULL,1,0,0,9.87,7.21,8.39,7.403935338545119,8.34,5.0,"(8.1, 8.4]"
20260525,801110.SI,家用电器,6.1,-2.99,2.5,BULL,0,1,0,5.28,5.35,9.04,5.493904862859415,3.67,5.0,"(6.1, 6.4]"
20260525,801120.SI,食品饮料,4.61,1.1,-6.17,BULL,0,0,1,2.37,4.12,9.08,4.2308201934543535,2.5,5.0,"(4.4, 4.6]"
20260525,801130.SI,纺织服饰,4.95,-2.75,-2.18,BULL,0,0,1,2.99,4.78,8.15,4.908572942891216,3.11,5.0,"(4.9, 5.2]"
20260525,801140.SI,轻工制造,4.95,-2.44,-3.84,BULL,0,0,1,2.8,4.91,8.13,5.0420696965681735,1.86,5.0,"(4.9, 5.2]"
20260525,801150.SI,医药生物,4.7,-2.48,-6.25,BULL,0,0,1,2.21,4.36,9.14,4.4772757387041215,1.36,5.0,"(4.6, 4.9]"
20260525,801160.SI,公用事业,6.17,5.84,2.84,BULL,0,1,0,5.75,5.34,8.72,5.483635881807341,5.0,5.0,"(6.1, 6.4]"
20260525,801170.SI,交通运输,5.53,-1.64,-1.92,BULL,0,1,0,3.98,4.82,9.47,4.949648867099511,3.1,5.0,"(5.5, 5.8]"
20260525,801180.SI,房地产,5.61,-1.86,0.01,BULL,0,1,0,4.2,5.08,8.89,5.216642374453427,2.81,5.0,"(5.5, 5.8]"
20260525,801200.SI,商贸零售,4.88,0.01,-4.86,BULL,0,0,1,2.54,4.4,9.45,4.5183516629124165,1.08,5.0,"(4.6, 4.9]"
20260525,801210.SI,社会服务,4.57,-0.58,-7.07,BULL,0,0,1,2.21,4.32,8.61,4.4361998144958275,1.56,5.0,"(4.4, 4.6]"
20260525,801230.SI,综合,5.56,-4.37,2.8,BULL,0,1,0,5.08,5.34,6.66,5.483635881807341,0.0,5.0,"(5.5, 5.8]"
20260525,801710.SI,建筑材料,6.8,-2.78,8.0,BULL,0,1,0,7.28,5.46,9.25,5.606863654432226,3.48,5.0,"(6.7, 6.9]"
20260525,801720.SI,建筑装饰,4.9,-2.73,-3.47,BULL,0,0,1,3.08,4.88,7.54,5.011262753411953,1.92,5.0,"(4.6, 4.9]"
20260525,801730.SI,电力设备,5.64,-2.04,-0.31,BULL,0,1,0,4.32,5.12,8.77,5.257718298661721,4.01,5.0,"(5.5, 5.8]"
20260525,801740.SI,国防军工,5.4,-8.93,-2.74,BULL,0,1,0,3.91,4.82,8.92,4.949648867099511,3.54,5.0,"(5.2, 5.5]"
20260525,801750.SI,计算机,5.84,-6.36,-0.94,BULL,0,1,0,4.37,5.13,9.63,5.267987279713794,2.88,5.0,"(5.8, 6.1]"
20260525,801760.SI,传媒,4.56,0.79,-7.74,BULL,0,0,1,1.84,4.45,8.75,4.569696568172785,1.43,5.0,"(4.4, 4.6]"
20260525,801770.SI,通信,7.29,-1.6,10.4,BULL,1,0,0,7.84,6.6,7.98,6.7775274943686235,5.06,5.0,"(7.2, 7.5]"
20260525,801780.SI,银行,4.68,2.13,-4.34,BULL,0,0,1,3.05,4.44,7.57,4.5594275871207115,0.51,5.0,"(4.6, 4.9]"
20260525,801790.SI,非银金融,4.82,-1.27,-4.42,BULL,0,0,1,3.02,4.45,8.28,4.569696568172785,1.13,5.0,"(4.6, 4.9]"
20260525,801880.SI,汽车,6.09,-6.4,0.26,BULL,0,1,0,5.1,5.14,9.77,5.278256260765868,3.45,5.0,"(6.1, 6.4]"
20260525,801890.SI,机械设备,7.53,-7.11,11.15,BULL,1,0,0,8.02,6.29,9.7,6.4591890817543405,4.28,5.0,"(7.5, 7.8]"
20260525,801950.SI,煤炭,5.22,10.17,-1.56,BULL,0,1,0,3.87,4.28,9.45,4.3951238902875325,2.26,5.0,"(5.2, 5.5]"
20260525,801960.SI,石油石化,4.29,-0.59,-6.59,BULL,0,0,1,2.01,3.87,8.64,3.974095667152512,0.38,5.0,"(4.1, 4.4]"
20260525,801970.SI,环保,5.53,-3.36,0.61,BULL,0,1,0,4.56,5.18,7.69,5.319332184974162,2.78,5.0,"(5.5, 5.8]"
20260525,801980.SI,美容护理,4.32,2.16,-7.61,BULL,0,0,1,2.15,3.85,8.6,3.9535577050483646,0.0,5.0,"(4.1, 4.4]"
20260526,801010.SI,农林牧渔,3.95,-2.84,-9.64,BULL,0,0,1,1.77,3.79,7.38,3.9636326833546995,0.72,5.0,"(3.8, 4.1]"
20260526,801030.SI,基础化工,5.23,-4.06,-1.42,BULL,0,1,0,3.49,4.5,9.42,4.706160178125633,3.09,5.0,"(5.2, 5.5]"
20260526,801040.SI,钢铁,4.36,-3.72,-9.07,BULL,0,0,1,2.28,3.66,9.0,3.827676944875515,0.54,5.0,"(4.4, 4.6]"
20260526,801050.SI,有色金属,5.51,-3.74,-0.03,BULL,0,1,0,4.91,4.34,9.1,4.5388300384589435,3.46,5.0,"(5.5, 5.8]"
20260526,801080.SI,电子,8.22,-5.75,28.97,BULL,1,0,0,9.58,7.25,8.17,7.582146953646854,7.87,5.0,"(8.1, 8.4]"
20260526,801110.SI,家用电器,6.04,-1.99,1.86,BULL,0,1,0,4.82,5.26,9.52,5.500978341542407,4.08,5.0,"(5.8, 6.1]"
20260526,801120.SI,食品饮料,4.6,0.85,-7.69,BULL,0,0,1,2.11,4.05,9.47,4.2355441603130695,1.88,5.0,"(4.4, 4.6]"
20260526,801130.SI,纺织服饰,4.78,-2.4,-2.92,BULL,0,0,1,2.56,4.6,8.29,4.810741515417313,1.97,5.0,"(4.6, 4.9]"
20260526,801140.SI,轻工制造,5.18,-2.78,-3.37,BULL,0,1,0,2.78,4.76,9.54,4.978071655084003,1.65,5.0,"(4.9, 5.2]"
20260526,801150.SI,医药生物,4.57,-3.09,-6.2,BULL,0,0,1,2.23,4.26,8.6,4.455164968625599,1.15,5.0,"(4.4, 4.6]"
20260526,801160.SI,公用事业,6.35,4.42,1.89,BULL,0,1,0,5.82,5.34,9.35,5.584643411375751,5.39,5.0,"(6.1, 6.4]"
20260526,801170.SI,交通运输,5.53,-2.09,-1.78,BULL,0,1,0,3.72,4.79,9.84,5.009446056271507,2.53,5.0,"(5.5, 5.8]"
