date,ts_code,name,score,forward_return,mom_20d,regime,high,medium,low,score_bucket
20260318,801740.SI,国防军工,4.36,-6.28,-4.42,BULL,0,0,1,"(4.4, 4.6]"
20260318,801750.SI,计算机,5.0,-6.55,-4.41,BULL,0,1,0,"(4.9, 5.2]"
20260318,801760.SI,传媒,3.05,-5.34,-17.46,BULL,0,0,1,"(2.9, 3.2]"
20260318,801770.SI,通信,6.3,2.61,2.55,BULL,0,1,0,"(6.1, 6.4]"
20260318,801780.SI,银行,6.67,-1.0,0.93,BULL,0,1,0,"(6.7, 6.9]"
20260318,801790.SI,非银金融,5.05,-4.94,-7.35,BULL,0,1,0,"(4.9, 5.2]"
20260318,801880.SI,汽车,4.99,-3.71,-4.05,BULL,0,0,1,"(4.9, 5.2]"
20260318,801890.SI,机械设备,4.93,-4.6,-3.2,BULL,0,0,1,"(4.9, 5.2]"
20260318,801950.SI,煤炭,6.88,0.33,10.33,BULL,0,1,0,"(6.7, 6.9]"
20260318,801960.SI,石油石化,5.6,-2.17,4.13,BULL,0,1,0,"(5.5, 5.8]"
20260318,801970.SI,环保,6.11,-2.06,4.13,BULL,0,1,0,"(6.1, 6.4]"
20260318,801980.SI,美容护理,4.78,-6.98,-5.42,BULL,0,0,1,"(4.6, 4.9]"
20260319,801010.SI,农林牧渔,5.89,-5.6,1.42,BULL,0,1,0,"(5.8, 6.1]"
20260319,801030.SI,基础化工,5.27,-2.63,-3.64,BULL,0,1,0,"(5.2, 5.5]"
20260319,801040.SI,钢铁,4.97,-3.18,-4.68,BULL,0,0,1,"(4.9, 5.2]"
20260319,801050.SI,有色金属,4.11,-1.39,-13.01,BULL,0,0,1,"(4.1, 4.4]"
20260319,801080.SI,电子,4.99,-4.2,-2.4,BULL,0,0,1,"(4.9, 5.2]"
20260319,801110.SI,家用电器,5.12,-2.77,-5.61,BULL,0,1,0,"(4.9, 5.2]"
20260319,801120.SI,食品饮料,5.52,-3.3,-4.78,BULL,0,1,0,"(5.5, 5.8]"
20260319,801130.SI,纺织服饰,4.71,-2.37,-7.4,BULL,0,0,1,"(4.6, 4.9]"
20260319,801140.SI,轻工制造,5.2,-3.74,-5.15,BULL,0,1,0,"(4.9, 5.2]"
20260319,801150.SI,医药生物,5.36,-3.67,-5.24,BULL,0,1,0,"(5.2, 5.5]"
20260319,801160.SI,公用事业,7.07,3.29,8.74,BULL,1,0,0,"(6.9, 7.2]"
20260319,801170.SI,交通运输,5.13,-1.33,-2.37,BULL,0,1,0,"(4.9, 5.2]"
20260319,801180.SI,房地产,4.8,-3.68,-7.75,BULL,0,0,1,"(4.6, 4.9]"
20260319,801200.SI,商贸零售,4.47,-3.97,-11.66,BULL,0,0,1,"(4.4, 4.6]"
20260319,801210.SI,社会服务,4.52,-4.0,-6.27,BULL,0,0,1,"(4.4, 4.6]"
20260319,801230.SI,综合,5.09,-6.95,0.92,BULL,0,1,0,"(4.9, 5.2]"
20260319,801710.SI,建筑材料,4.16,-1.53,-9.25,BULL,0,0,1,"(4.1, 4.4]"
20260319,801720.SI,建筑装饰,6.3,-2.59,2.74,BULL,0,1,0,"(6.1, 6.4]"
20260319,801730.SI,电力设备,6.02,0.14,1.84,BULL,0,1,0,"(5.8, 6.1]"
20260319,801740.SI,国防军工,3.95,-5.76,-6.07,BULL,0,0,1,"(3.8, 4.1]"
20260319,801750.SI,计算机,4.95,-7.8,-5.53,BULL,0,0,1,"(4.9, 5.2]"
20260319,801760.SI,传媒,3.39,-5.59,-17.09,BULL,0,0,1,"(3.2, 3.5]"
20260319,801770.SI,通信,6.22,0.6,4.4,BULL,0,1,0,"(6.1, 6.4]"
20260319,801780.SI,银行,6.7,-0.47,0.59,BULL,0,1,0,"(6.7, 6.9]"
20260319,801790.SI,非银金融,4.8,-6.18,-8.25,BULL,0,0,1,"(4.6, 4.9]"
20260319,801880.SI,汽车,4.49,-2.9,-6.39,BULL,0,0,1,"(4.4, 4.6]"
20260319,801890.SI,机械设备,4.67,-3.65,-5.36,BULL,0,0,1,"(4.6, 4.9]"
20260319,801950.SI,煤炭,7.09,-0.88,10.78,BULL,1,0,0,"(6.9, 7.2]"
20260319,801960.SI,石油石化,6.16,-3.01,3.27,BULL,0,1,0,"(6.1, 6.4]"
20260319,801970.SI,环保,5.68,-2.37,1.5,BULL,0,1,0,"(5.5, 5.8]"
20260319,801980.SI,美容护理,4.54,-6.95,-7.34,BULL,0,0,1,"(4.4, 4.6]"
20260320,801010.SI,农林牧渔,5.73,-2.94,1.95,BULL,0,1,0,"(5.5, 5.8]"
20260320,801030.SI,基础化工,4.83,2.31,-5.75,BULL,0,0,1,"(4.6, 4.9]"
20260320,801040.SI,钢铁,4.25,0.42,-6.83,BULL,0,0,1,"(4.1, 4.4]"
20260320,801050.SI,有色金属,3.45,2.78,-14.83,BULL,0,0,1,"(3.2, 3.5]"
20260320,801080.SI,电子,4.99,-2.09,-5.47,BULL,0,0,1,"(4.9, 5.2]"
20260320,801110.SI,家用电器,5.02,-1.56,-6.61,BULL,0,1,0,"(4.9, 5.2]"
20260320,801120.SI,食品饮料,5.42,-0.99,-4.36,BULL,0,1,0,"(5.2, 5.5]"
20260320,801130.SI,纺织服饰,4.69,1.18,-8.19,BULL,0,0,1,"(4.6, 4.9]"
20260320,801140.SI,轻工制造,4.97,-0.83,-6.8,BULL,0,0,1,"(4.9, 5.2]"
20260320,801150.SI,医药生物,5.14,1.56,-6.24,BULL,0,1,0,"(4.9, 5.2]"
20260320,801160.SI,公用事业,6.87,2.5,8.6,BULL,0,1,0,"(6.7, 6.9]"
20260320,801170.SI,交通运输,4.83,-0.11,-3.0,BULL,0,0,1,"(4.6, 4.9]"
20260320,801180.SI,房地产,4.72,-1.42,-8.44,BULL,0,0,1,"(4.6, 4.9]"
20260320,801200.SI,商贸零售,4.46,-1.1,-11.91,BULL,0,0,1,"(4.4, 4.6]"
20260320,801210.SI,社会服务,4.62,-1.52,-7.11,BULL,0,0,1,"(4.4, 4.6]"
20260320,801230.SI,综合,4.59,-0.76,-9.46,BULL,0,0,1,"(4.4, 4.6]"
20260320,801710.SI,建筑材料,3.92,1.12,-12.03,BULL,0,0,1,"(3.8, 4.1]"
20260320,801720.SI,建筑装饰,6.06,-0.83,1.14,BULL,0,1,0,"(5.8, 6.1]"
20260320,801730.SI,电力设备,6.48,0.05,1.74,BULL,0,1,0,"(6.4, 6.7]"
20260320,801740.SI,国防军工,3.66,-2.34,-9.75,BULL,0,0,1,"(3.5, 3.8]"
20260320,801750.SI,计算机,4.55,-3.44,-10.55,BULL,0,0,1,"(4.4, 4.6]"
20260320,801760.SI,传媒,3.44,-1.41,-18.98,BULL,0,0,1,"(3.2, 3.5]"
20260320,801770.SI,通信,6.62,-1.42,4.33,BULL,0,1,0,"(6.4, 6.7]"
20260320,801780.SI,银行,6.69,-0.71,1.76,BULL,0,1,0,"(6.7, 6.9]"
20260320,801790.SI,非银金融,4.64,-3.98,-9.11,BULL,0,0,1,"(4.6, 4.9]"
20260320,801880.SI,汽车,4.49,-0.43,-8.54,BULL,0,0,1,"(4.4, 4.6]"
20260320,801890.SI,机械设备,4.47,-0.85,-8.39,BULL,0,0,1,"(4.4, 4.6]"
20260320,801950.SI,煤炭,7.08,-1.21,10.56,BULL,1,0,0,"(6.9, 7.2]"
20260320,801960.SI,石油石化,5.26,-0.1,0.96,BULL,0,1,0,"(5.2, 5.5]"
20260320,801970.SI,环保,5.61,0.19,-0.19,BULL,0,1,0,"(5.5, 5.8]"
20260320,801980.SI,美容护理,4.48,-2.41,-8.39,BULL,0,0,1,"(4.4, 4.6]"
20260323,801010.SI,农林牧渔,5.54,2.95,-3.23,BEAR,0,1,0,"(5.5, 5.8]"
20260323,801030.SI,基础化工,4.75,6.04,-6.99,BEAR,0,0,1,"(4.6, 4.9]"
20260323,801040.SI,钢铁,4.1,5.44,-8.49,BEAR,0,0,1,"(4.1, 4.4]"
20260323,801050.SI,有色金属,3.45,9.9,-16.07,BEAR,0,0,1,"(3.2, 3.5]"
20260323,801080.SI,电子,4.56,3.2,-10.36,BEAR,0,0,1,"(4.4, 4.6]"
20260323,801110.SI,家用电器,4.61,0.62,-9.52,BEAR,0,0,1,"(4.4, 4.6]"
20260323,801120.SI,食品饮料,4.79,2.86,-7.26,BEAR,0,0,1,"(4.6, 4.9]"
20260323,801130.SI,纺织服饰,4.36,8.37,-12.36,BEAR,0,0,1,"(4.4, 4.6]"
20260323,801140.SI,轻工制造,4.47,4.67,-10.75,BEAR,0,0,1,"(4.4, 4.6]"
20260323,801150.SI,医药生物,4.6,7.72,-9.83,BEAR,0,0,1,"(4.4, 4.6]"
20260323,801160.SI,公用事业,6.59,1.4,7.91,BEAR,0,1,0,"(6.4, 6.7]"
20260323,801170.SI,交通运输,5.02,4.18,-5.38,BEAR,0,1,0,"(4.9, 5.2]"
20260323,801180.SI,房地产,4.28,3.42,-12.66,BEAR,0,0,1,"(4.1, 4.4]"
20260323,801200.SI,商贸零售,4.06,4.04,-15.68,BEAR,0,0,1,"(3.8, 4.1]"
20260323,801210.SI,社会服务,4.41,4.85,-12.68,BEAR,0,0,1,"(4.4, 4.6]"
20260323,801230.SI,综合,3.99,5.94,-16.1,BEAR,0,0,1,"(3.8, 4.1]"
20260323,801710.SI,建筑材料,4.06,6.8,-12.61,BEAR,0,0,1,"(3.8, 4.1]"
20260323,801720.SI,建筑装饰,5.47,3.87,-2.32,BEAR,0,1,0,"(5.2, 5.5]"
20260323,801730.SI,电力设备,6.2,1.15,1.44,BEAR,0,1,0,"(6.1, 6.4]"
20260323,801740.SI,国防军工,3.5,3.92,-14.69,BEAR,0,0,1,"(3.5, 3.8]"
20260323,801750.SI,计算机,4.34,1.9,-14.8,BEAR,0,0,1,"(4.1, 4.4]"
20260323,801760.SI,传媒,3.68,3.81,-22.09,BEAR,0,0,1,"(3.5, 3.8]"
20260323,801770.SI,通信,5.85,4.21,1.75,BEAR,0,1,0,"(5.8, 6.1]"
20260323,801780.SI,银行,5.59,3.12,-0.85,BEAR,0,1,0,"(5.5, 5.8]"
20260323,801790.SI,非银金融,4.3,-0.71,-11.65,BEAR,0,0,1,"(4.1, 4.4]"
20260323,801880.SI,汽车,4.41,3.01,-10.81,BEAR,0,0,1,"(4.4, 4.6]"
20260323,801890.SI,机械设备,4.35,4.13,-12.1,BEAR,0,0,1,"(4.1, 4.4]"
20260323,801950.SI,煤炭,7.29,-1.49,12.85,BEAR,1,0,0,"(7.2, 7.5]"
20260323,801960.SI,石油石化,5.35,0.38,4.24,BEAR,0,1,0,"(5.2, 5.5]"
20260323,801970.SI,环保,5.14,5.12,-4.6,BEAR,0,1,0,"(4.9, 5.2]"
20260323,801980.SI,美容护理,4.37,3.96,-13.05,BEAR,0,0,1,"(4.4, 4.6]"
20260324,801010.SI,农林牧渔,4.82,0.47,-3.56,BULL,0,0,1,"(4.6, 4.9]"
20260324,801030.SI,基础化工,4.25,1.7,-8.64,BULL,0,0,1,"(4.1, 4.4]"
20260324,801040.SI,钢铁,3.72,0.38,-7.75,BULL,0,0,1,"(3.5, 3.8]"
20260324,801050.SI,有色金属,3.23,4.52,-15.84,BULL,0,0,1,"(3.2, 3.5]"
20260324,801080.SI,电子,4.47,-1.98,-9.39,BULL,0,0,1,"(4.4, 4.6]"
20260324,801110.SI,家用电器,4.87,0.75,-8.72,BULL,0,0,1,"(4.6, 4.9]"
20260324,801120.SI,食品饮料,5.3,2.12,-5.56,BULL,0,1,0,"(5.2, 5.5]"
20260324,801130.SI,纺织服饰,4.64,3.28,-9.84,BULL,0,0,1,"(4.6, 4.9]"
20260324,801140.SI,轻工制造,4.85,0.42,-8.77,BULL,0,0,1,"(4.6, 4.9]"
20260324,801150.SI,医药生物,5.08,3.97,-7.12,BULL,0,1,0,"(4.9, 5.2]"
20260324,801160.SI,公用事业,6.94,-4.03,9.31,BULL,0,1,0,"(6.7, 6.9]"
20260324,801170.SI,交通运输,4.93,0.64,-3.84,BULL,0,0,1,"(4.9, 5.2]"
20260324,801180.SI,房地产,4.67,-0.65,-10.38,BULL,0,0,1,"(4.6, 4.9]"
20260324,801200.SI,商贸零售,4.42,0.32,-12.19,BULL,0,0,1,"(4.4, 4.6]"
20260324,801210.SI,社会服务,4.66,0.82,-9.62,BULL,0,0,1,"(4.6, 4.9]"
20260324,801230.SI,综合,3.81,3.17,-15.31,BULL,0,0,1,"(3.8, 4.1]"
20260324,801710.SI,建筑材料,4.22,1.76,-12.65,BULL,0,0,1,"(4.1, 4.4]"
20260324,801720.SI,建筑装饰,5.63,-0.79,-1.49,BULL,0,1,0,"(5.5, 5.8]"
20260324,801730.SI,电力设备,6.31,-2.78,0.88,BULL,0,1,0,"(6.1, 6.4]"
20260324,801740.SI,国防军工,3.42,0.79,-13.68,BULL,0,0,1,"(3.2, 3.5]"
20260324,801750.SI,计算机,4.2,-1.71,-11.31,BULL,0,0,1,"(4.1, 4.4]"
20260324,801760.SI,传媒,3.64,1.11,-17.61,BULL,0,0,1,"(3.5, 3.8]"
20260324,801770.SI,通信,5.95,-0.23,0.83,BULL,0,1,0,"(5.8, 6.1]"
20260324,801780.SI,银行,6.54,1.73,1.47,BULL,0,1,0,"(6.4, 6.7]"
20260324,801790.SI,非银金融,4.62,-2.23,-10.25,BULL,0,0,1,"(4.4, 4.6]"
20260324,801880.SI,汽车,4.57,1.16,-10.6,BULL,0,0,1,"(4.4, 4.6]"
20260324,801890.SI,机械设备,4.11,0.28,-10.95,BULL,0,0,1,"(4.1, 4.4]"
20260324,801950.SI,煤炭,7.1,-4.63,8.92,BULL,1,0,0,"(6.9, 7.2]"
20260324,801960.SI,石油石化,4.62,-1.06,-2.06,BULL,0,0,1,"(4.4, 4.6]"
20260324,801970.SI,环保,5.36,-1.2,-2.45,BULL,0,1,0,"(5.2, 5.5]"
20260324,801980.SI,美容护理,4.26,0.35,-10.89,BULL,0,0,1,"(4.1, 4.4]"
20260325,801010.SI,农林牧渔,4.77,-0.74,-3.11,BULL,0,0,1,"(4.6, 4.9]"
20260325,801030.SI,基础化工,4.21,1.29,-9.07,BULL,0,0,1,"(4.1, 4.4]"
20260325,801040.SI,钢铁,3.71,0.15,-10.28,BULL,0,0,1,"(3.5, 3.8]"
20260325,801050.SI,有色金属,3.42,3.86,-16.25,BULL,0,0,1,"(3.2, 3.5]"
20260325,801080.SI,电子,4.77,-1.71,-8.3,BULL,0,0,1,"(4.6, 4.9]"
20260325,801110.SI,家用电器,5.01,0.67,-7.53,BULL,0,1,0,"(4.9, 5.2]"
20260325,801120.SI,食品饮料,5.52,2.36,-5.67,BULL,0,1,0,"(5.5, 5.8]"
20260325,801130.SI,纺织服饰,5.05,2.26,-7.93,BULL,0,1,0,"(4.9, 5.2]"
20260325,801140.SI,轻工制造,5.16,0.22,-8.07,BULL,0,1,0,"(4.9, 5.2]"
20260325,801150.SI,医药生物,5.16,7.07,-6.99,BULL,0,1,0,"(4.9, 5.2]"
20260325,801160.SI,公用事业,7.16,-6.67,11.29,BULL,1,0,0,"(6.9, 7.2]"
20260325,801170.SI,交通运输,5.34,0.76,-3.48,BULL,0,1,0,"(5.2, 5.5]"
20260325,801180.SI,房地产,4.69,-1.67,-11.23,BULL,0,0,1,"(4.6, 4.9]"
20260325,801200.SI,商贸零售,4.73,-0.15,-10.95,BULL,0,0,1,"(4.6, 4.9]"
20260325,801210.SI,社会服务,5.08,0.32,-7.74,BULL,0,1,0,"(4.9, 5.2]"
20260325,801230.SI,综合,4.14,0.62,-12.53,BULL,0,0,1,"(4.1, 4.4]"
20260325,801710.SI,建筑材料,4.19,1.57,-13.06,BULL,0,0,1,"(4.1, 4.4]"
20260325,801720.SI,建筑装饰,6.09,-1.91,-0.02,BULL,0,1,0,"(6.1, 6.4]"
20260325,801730.SI,电力设备,6.42,-3.19,0.66,BULL,0,1,0,"(6.4, 6.7]"
20260325,801740.SI,国防军工,3.57,-0.38,-13.82,BULL,0,0,1,"(3.5, 3.8]"
20260325,801750.SI,计算机,4.41,-1.34,-9.88,BULL,0,0,1,"(4.4, 4.6]"
20260325,801760.SI,传媒,3.95,1.92,-14.87,BULL,0,0,1,"(3.8, 4.1]"
20260325,801770.SI,通信,6.85,-0.56,4.34,BULL,0,1,0,"(6.7, 6.9]"
20260325,801780.SI,银行,6.59,1.17,2.6,BULL,0,1,0,"(6.4, 6.7]"
20260325,801790.SI,非银金融,4.85,-1.67,-9.72,BULL,0,0,1,"(4.6, 4.9]"
20260325,801880.SI,汽车,4.75,0.9,-9.02,BULL,0,0,1,"(4.6, 4.9]"
20260325,801890.SI,机械设备,4.34,0.29,-9.67,BULL,0,0,1,"(4.1, 4.4]"
20260325,801950.SI,煤炭,6.72,-3.58,7.3,BULL,0,1,0,"(6.7, 6.9]"
20260325,801960.SI,石油石化,4.45,-0.75,-2.67,BULL,0,0,1,"(4.4, 4.6]"
20260325,801970.SI,环保,5.64,-2.19,-2.03,BULL,0,1,0,"(5.5, 5.8]"
20260325,801980.SI,美容护理,4.12,1.57,-11.15,BULL,0,0,1,"(4.1, 4.4]"
20260326,801010.SI,农林牧渔,4.48,1.89,-4.15,BULL,0,0,1,"(4.4, 4.6]"
20260326,801030.SI,基础化工,4.21,0.28,-9.91,BULL,0,0,1,"(4.1, 4.4]"
20260326,801040.SI,钢铁,3.28,0.8,-13.01,BULL,0,0,1,"(3.2, 3.5]"
20260326,801050.SI,有色金属,2.77,3.67,-17.31,BULL,0,0,1,"(2.6, 2.9]"
20260326,801080.SI,电子,4.42,-2.36,-12.06,BULL,0,0,1,"(4.4, 4.6]"
20260326,801110.SI,家用电器,5.0,0.72,-7.51,BULL,0,1,0,"(4.9, 5.2]"
20260326,801120.SI,食品饮料,5.46,3.37,-5.33,BULL,0,1,0,"(5.2, 5.5]"
20260326,801130.SI,纺织服饰,4.94,1.53,-7.87,BULL,0,0,1,"(4.9, 5.2]"
20260326,801140.SI,轻工制造,5.08,0.1,-8.66,BULL,0,1,0,"(4.9, 5.2]"
20260326,801150.SI,医药生物,5.15,8.48,-7.29,BULL,0,1,0,"(4.9, 5.2]"
20260326,801160.SI,公用事业,7.13,-6.96,9.97,BULL,1,0,0,"(6.9, 7.2]"
20260326,801170.SI,交通运输,5.08,1.21,-4.2,BULL,0,1,0,"(4.9, 5.2]"
20260326,801180.SI,房地产,4.55,-2.33,-10.63,BULL,0,0,1,"(4.4, 4.6]"
20260326,801200.SI,商贸零售,4.53,-0.24,-11.07,BULL,0,0,1,"(4.4, 4.6]"
20260326,801210.SI,社会服务,4.75,0.14,-8.64,BULL,0,0,1,"(4.6, 4.9]"
20260326,801230.SI,综合,3.9,-0.5,-13.29,BULL,0,0,1,"(3.8, 4.1]"
20260326,801710.SI,建筑材料,4.26,1.6,-13.84,BULL,0,0,1,"(4.1, 4.4]"
20260326,801720.SI,建筑装饰,5.26,-1.04,-2.93,BULL,0,1,0,"(5.2, 5.5]"
20260326,801730.SI,电力设备,6.13,-4.42,0.5,BULL,0,1,0,"(6.1, 6.4]"
20260326,801740.SI,国防军工,3.2,-0.13,-16.88,BULL,0,0,1,"(3.2, 3.5]"
20260326,801750.SI,计算机,4.02,-1.71,-12.7,BULL,0,0,1,"(3.8, 4.1]"
20260326,801760.SI,传媒,3.66,1.05,-15.17,BULL,0,0,1,"(3.5, 3.8]"
20260326,801770.SI,通信,6.21,-0.21,-0.93,BULL,0,1,0,"(6.1, 6.4]"
20260326,801780.SI,银行,6.44,1.37,3.2,BULL,0,1,0,"(6.4, 6.7]"
20260326,801790.SI,非银金融,4.37,-0.57,-10.92,BULL,0,0,1,"(4.4, 4.6]"
20260326,801880.SI,汽车,4.6,1.22,-10.3,BULL,0,0,1,"(4.4, 4.6]"
20260326,801890.SI,机械设备,4.1,0.18,-12.61,BULL,0,0,1,"(4.1, 4.4]"
20260326,801950.SI,煤炭,6.59,-3.21,8.65,BULL,0,1,0,"(6.4, 6.7]"
20260326,801960.SI,石油石化,4.33,0.65,-1.2,BULL,0,0,1,"(4.1, 4.4]"
20260326,801970.SI,环保,4.99,-1.17,-5.41,BULL,0,0,1,"(4.9, 5.2]"
20260326,801980.SI,美容护理,4.4,2.19,-12.1,BULL,0,0,1,"(4.4, 4.6]"
20260327,801010.SI,农林牧渔,4.63,-2.77,-4.38,BULL,0,0,1,"(4.4, 4.6]"
20260327,801030.SI,基础化工,4.61,-3.81,-8.45,BULL,0,0,1,"(4.4, 4.6]"
20260327,801040.SI,钢铁,3.27,-1.96,-14.56,BULL,0,0,1,"(3.2, 3.5]"
20260327,801050.SI,有色金属,3.22,-0.4,-17.49,BULL,0,0,1,"(3.2, 3.5]"
20260327,801080.SI,电子,4.5,-2.92,-10.81,BULL,0,0,1,"(4.4, 4.6]"
20260327,801110.SI,家用电器,5.02,-0.74,-7.18,BULL,0,1,0,"(4.9, 5.2]"
20260327,801120.SI,食品饮料,5.84,0.87,-3.65,BULL,0,1,0,"(5.8, 6.1]"
20260327,801130.SI,纺织服饰,5.04,-2.26,-7.52,BULL,0,1,0,"(4.9, 5.2]"
20260327,801140.SI,轻工制造,5.08,-3.09,-7.92,BULL,0,1,0,"(4.9, 5.2]"
20260327,801150.SI,医药生物,5.72,2.26,-4.21,BULL,0,1,0,"(5.5, 5.8]"
20260327,801160.SI,公用事业,7.0,-8.62,6.69,BULL,1,0,0,"(6.9, 7.2]"
20260327,801170.SI,交通运输,4.86,-0.2,-4.85,BULL,0,0,1,"(4.6, 4.9]"
20260327,801180.SI,房地产,4.75,-5.37,-9.92,BULL,0,0,1,"(4.6, 4.9]"
20260327,801200.SI,商贸零售,4.45,-3.44,-10.83,BULL,0,0,1,"(4.4, 4.6]"
20260327,801210.SI,社会服务,4.56,-3.01,-9.63,BULL,0,0,1,"(4.4, 4.6]"
20260327,801230.SI,综合,3.79,-1.97,-12.6,BULL,0,0,1,"(3.8, 4.1]"
20260327,801710.SI,建筑材料,4.25,-0.83,-12.08,BULL,0,0,1,"(4.1, 4.4]"
20260327,801720.SI,建筑装饰,4.92,-3.52,-3.88,BULL,0,0,1,"(4.6, 4.9]"
20260327,801730.SI,电力设备,6.2,-8.32,1.97,BULL,0,1,0,"(6.1, 6.4]"
20260327,801740.SI,国防军工,3.05,-2.06,-16.42,BULL,0,0,1,"(2.9, 3.2]"
20260327,801750.SI,计算机,3.85,-3.39,-13.68,BULL,0,0,1,"(3.8, 4.1]"
20260327,801760.SI,传媒,3.88,-2.57,-14.6,BULL,0,0,1,"(3.8, 4.1]"
20260327,801770.SI,通信,5.94,3.01,-0.1,BULL,0,1,0,"(5.8, 6.1]"
20260327,801780.SI,银行,6.09,0.69,2.69,BULL,0,1,0,"(6.1, 6.4]"
20260327,801790.SI,非银金融,4.29,-1.66,-10.56,BULL,0,0,1,"(4.1, 4.4]"
20260327,801880.SI,汽车,4.61,-1.13,-9.2,BULL,0,0,1,"(4.4, 4.6]"
20260327,801890.SI,机械设备,4.24,-1.6,-11.87,BULL,0,0,1,"(4.1, 4.4]"
20260327,801950.SI,煤炭,5.83,-5.01,5.04,BULL,0,1,0,"(5.8, 6.1]"
20260327,801960.SI,石油石化,4.13,-1.44,-1.45,BULL,0,0,1,"(4.1, 4.4]"
20260327,801970.SI,环保,5.1,-4.07,-6.01,BULL,0,1,0,"(4.9, 5.2]"
20260327,801980.SI,美容护理,4.76,-1.75,-11.0,BULL,0,0,1,"(4.6, 4.9]"
20260330,801010.SI,农林牧渔,5.12,-1.11,-3.85,BULL,0,1,0,"(4.9, 5.2]"
20260330,801030.SI,基础化工,4.8,-0.83,-8.37,BULL,0,0,1,"(4.6, 4.9]"
20260330,801040.SI,钢铁,3.5,-1.87,-14.36,BULL,0,0,1,"(3.5, 3.8]"
20260330,801050.SI,有色金属,3.82,-1.43,-18.55,BULL,0,0,1,"(3.8, 4.1]"
20260330,801080.SI,电子,4.57,-1.38,-9.79,BULL,0,0,1,"(4.4, 4.6]"
20260330,801110.SI,家用电器,4.87,0.6,-6.91,BULL,0,0,1,"(4.6, 4.9]"
20260330,801120.SI,食品饮料,6.02,-0.21,-1.83,BULL,0,1,0,"(5.8, 6.1]"
20260330,801130.SI,纺织服饰,5.51,-2.53,-5.3,BULL,0,1,0,"(5.5, 5.8]"
20260330,801140.SI,轻工制造,5.19,-1.89,-5.74,BULL,0,1,0,"(4.9, 5.2]"
20260330,801150.SI,医药生物,5.99,1.54,-1.24,BULL,0,1,0,"(5.8, 6.1]"
20260330,801160.SI,公用事业,6.34,-5.76,2.31,BULL,0,1,0,"(6.1, 6.4]"
20260330,801170.SI,交通运输,4.88,-0.04,-4.86,BULL,0,0,1,"(4.6, 4.9]"
20260330,801180.SI,房地产,4.85,-4.39,-8.22,BULL,0,0,1,"(4.6, 4.9]"
20260330,801200.SI,商贸零售,4.79,-2.22,-8.61,BULL,0,0,1,"(4.6, 4.9]"
20260330,801210.SI,社会服务,4.77,-1.72,-7.48,BULL,0,0,1,"(4.6, 4.9]"
20260330,801230.SI,综合,4.26,-2.36,-11.65,BULL,0,0,1,"(4.1, 4.4]"
20260330,801710.SI,建筑材料,4.81,-1.52,-11.33,BULL,0,0,1,"(4.6, 4.9]"
20260330,801720.SI,建筑装饰,5.22,-2.88,-2.34,BULL,0,1,0,"(5.2, 5.5]"
20260330,801730.SI,电力设备,6.02,-7.11,1.15,BULL,0,1,0,"(5.8, 6.1]"
20260330,801740.SI,国防军工,3.57,-2.83,-17.42,BULL,0,0,1,"(3.5, 3.8]"
20260330,801750.SI,计算机,4.11,-3.1,-11.15,BULL,0,0,1,"(4.1, 4.4]"
20260330,801760.SI,传媒,4.29,-1.33,-11.24,BULL,0,0,1,"(4.1, 4.4]"
20260330,801770.SI,通信,6.37,2.13,-0.65,BULL,0,1,0,"(6.1, 6.4]"
20260330,801780.SI,银行,6.24,-0.74,2.57,BULL,0,1,0,"(6.1, 6.4]"
20260330,801790.SI,非银金融,4.34,-1.34,-10.12,BULL,0,0,1,"(4.1, 4.4]"
20260330,801880.SI,汽车,4.88,-1.95,-8.16,BULL,0,0,1,"(4.6, 4.9]"
20260330,801890.SI,机械设备,4.43,-1.25,-11.31,BULL,0,0,1,"(4.4, 4.6]"
20260330,801950.SI,煤炭,5.87,-2.63,1.15,BULL,0,1,0,"(5.8, 6.1]"
20260330,801960.SI,石油石化,3.9,0.83,-8.22,BULL,0,0,1,"(3.8, 4.1]"
20260330,801970.SI,环保,5.07,-2.83,-5.15,BULL,0,1,0,"(4.9, 5.2]"
20260330,801980.SI,美容护理,4.41,-1.4,-8.67,BULL,0,0,1,"(4.4, 4.6]"
20260331,801010.SI,农林牧渔,4.78,2.41,-5.35,BULL,0,0,1,"(4.6, 4.9]"
20260331,801030.SI,基础化工,4.48,3.5,-7.35,BULL,0,0,1,"(4.4, 4.6]"
20260331,801040.SI,钢铁,3.67,3.13,-12.19,BULL,0,0,1,"(3.5, 3.8]"
20260331,801050.SI,有色金属,4.04,6.05,-14.98,BULL,0,0,1,"(3.8, 4.1]"
20260331,801080.SI,电子,4.46,8.05,-7.33,BULL,0,0,1,"(4.4, 4.6]"
20260331,801110.SI,家用电器,5.35,1.44,-3.31,BULL,0,1,0,"(5.2, 5.5]"
20260331,801120.SI,食品饮料,6.02,1.12,-0.89,BULL,0,1,0,"(5.8, 6.1]"
20260331,801130.SI,纺织服饰,5.45,1.3,-3.39,BULL,0,1,0,"(5.2, 5.5]"
20260331,801140.SI,轻工制造,5.06,2.51,-3.76,BULL,0,1,0,"(4.9, 5.2]"
20260331,801150.SI,医药生物,6.07,3.73,1.07,BULL,0,1,0,"(5.8, 6.1]"
20260331,801160.SI,公用事业,5.69,-2.06,-0.43,BULL,0,1,0,"(5.5, 5.8]"
