date,ts_code,name,score,forward_return,mom_20d,regime,high,medium,low,mom_score,slope_score,turnover_score,strength_score,score_bucket
20260423,801740.SI,国防军工,6.98,-1.11,9.41,BULL,0,1,0,7.93,6.28,8.13,5.637669408085253,"(6.9, 7.2]"
20260423,801750.SI,计算机,6.72,-1.07,4.02,BULL,0,1,0,6.71,5.95,9.44,5.341422448743193,"(6.7, 6.9]"
20260423,801760.SI,传媒,6.3,-2.04,3.32,BULL,0,1,0,6.18,5.65,8.82,5.0721070311595025,"(6.1, 6.4]"
20260423,801770.SI,通信,8.3,-5.68,24.68,BULL,1,0,0,9.58,7.65,8.98,6.867543148384106,"(8.1, 8.4]"
20260423,801780.SI,银行,6.24,-1.25,1.78,BULL,0,1,0,6.51,5.13,9.26,4.605293640681106,"(6.1, 6.4]"
20260423,801790.SI,非银金融,6.19,1.27,-0.22,BULL,0,1,0,5.49,5.47,9.73,4.910517780609289,"(6.1, 6.4]"
20260423,801880.SI,汽车,6.46,-0.45,4.19,BULL,0,1,0,6.64,5.71,8.81,5.125970114676241,"(6.4, 6.7]"
20260423,801890.SI,机械设备,6.98,1.53,7.03,BULL,0,1,0,7.05,6.18,9.65,5.5478976022240225,"(6.9, 7.2]"
20260423,801950.SI,煤炭,5.8,3.55,-1.6,BULL,0,1,0,5.68,4.61,9.55,4.13848025020271,"(5.8, 6.1]"
20260423,801960.SI,石油石化,5.44,4.8,-0.84,BULL,0,1,0,4.65,4.58,9.35,4.1115487084443405,"(5.2, 5.5]"
20260423,801970.SI,环保,6.46,1.46,1.61,BULL,0,1,0,6.45,5.56,9.42,4.991312405884395,"(6.4, 6.7]"
20260423,801980.SI,美容护理,5.97,0.77,-0.06,BULL,0,1,0,5.47,5.02,9.73,4.506544654233753,"(5.8, 6.1]"
20260424,801010.SI,农林牧渔,5.35,3.03,-0.44,BULL,0,1,0,3.45,5.13,9.38,4.614380222841225,"(5.2, 5.5]"
20260424,801030.SI,基础化工,6.58,2.26,6.04,BULL,0,1,0,7.16,5.48,9.16,4.9292014856081705,"(6.4, 6.7]"
20260424,801040.SI,钢铁,5.85,1.27,2.34,BULL,0,1,0,5.12,5.34,8.9,4.803272980501392,"(5.8, 6.1]"
20260424,801050.SI,有色金属,7.09,3.72,11.28,BULL,1,0,0,7.37,6.09,9.93,5.477889972144846,"(6.9, 7.2]"
20260424,801080.SI,电子,7.95,8.9,18.16,BULL,1,0,0,9.02,7.13,9.27,6.413358867223769,"(7.8, 8.1]"
20260424,801110.SI,家用电器,6.62,2.78,4.02,BULL,0,1,0,6.86,5.55,9.61,4.992165738161559,"(6.4, 6.7]"
20260424,801120.SI,食品饮料,5.89,-1.99,2.42,BULL,0,1,0,5.77,4.87,9.23,4.380512999071494,"(5.8, 6.1]"
20260424,801130.SI,纺织服饰,6.34,2.3,3.83,BULL,0,1,0,6.37,5.34,9.49,4.803272980501392,"(6.1, 6.4]"
20260424,801140.SI,轻工制造,6.03,2.27,2.23,BULL,0,1,0,5.6,5.39,8.95,4.848247446610955,"(5.8, 6.1]"
20260424,801150.SI,医药生物,5.48,0.63,5.0,BULL,0,1,0,4.79,5.03,8.28,4.524431290622098,"(5.2, 5.5]"
20260424,801160.SI,公用事业,5.65,1.21,-5.25,BULL,0,1,0,4.82,4.97,9.24,4.470461931290622,"(5.5, 5.8]"
20260424,801170.SI,交通运输,4.78,0.93,-1.34,BULL,0,0,1,3.03,4.88,7.79,4.389507892293406,"(4.6, 4.9]"
20260424,801180.SI,房地产,6.45,5.85,2.39,BULL,0,1,0,6.1,5.53,9.95,4.974175951717735,"(6.4, 6.7]"
20260424,801200.SI,商贸零售,5.96,1.6,0.81,BULL,0,1,0,5.16,5.17,9.8,4.650359795728876,"(5.8, 6.1]"
20260424,801210.SI,社会服务,5.97,-1.15,1.28,BULL,0,1,0,5.01,5.36,9.62,4.8212627669452175,"(5.8, 6.1]"
20260424,801230.SI,综合,6.41,13.25,3.86,BULL,0,1,0,5.9,5.65,9.77,5.082114670380687,"(6.4, 6.7]"
20260424,801710.SI,建筑材料,6.87,6.69,8.65,BULL,0,1,0,7.15,6.03,9.32,5.42392061281337,"(6.7, 6.9]"
20260424,801720.SI,建筑装饰,5.83,0.85,-0.15,BULL,0,1,0,4.59,5.21,9.89,4.686339368616527,"(5.8, 6.1]"
20260424,801730.SI,电力设备,6.74,4.65,4.55,BULL,0,1,0,6.68,5.99,9.45,5.387941039925719,"(6.7, 6.9]"
20260424,801740.SI,国防军工,7.1,2.62,9.6,BULL,1,0,0,7.4,6.3,9.43,5.666782729805013,"(6.9, 7.2]"
20260424,801750.SI,计算机,6.75,2.73,6.48,BULL,0,1,0,6.85,5.96,9.31,5.360956360259981,"(6.7, 6.9]"
20260424,801760.SI,传媒,5.97,2.22,3.07,BULL,0,1,0,5.24,5.55,8.83,4.992165738161559,"(5.8, 6.1]"
20260424,801770.SI,通信,8.28,0.07,22.86,BULL,1,0,0,9.01,7.73,9.54,6.953052460538532,"(8.1, 8.4]"
20260424,801780.SI,银行,6.16,-1.82,1.13,BULL,0,1,0,6.01,5.14,9.57,4.623375116063137,"(6.1, 6.4]"
20260424,801790.SI,非银金融,5.91,2.98,1.78,BULL,0,1,0,5.31,5.43,8.68,4.884227019498606,"(5.8, 6.1]"
20260424,801880.SI,汽车,6.52,2.06,4.8,BULL,0,1,0,6.22,5.66,9.85,5.0911095636026,"(6.4, 6.7]"
20260424,801890.SI,机械设备,6.95,4.53,8.2,BULL,0,1,0,6.94,6.13,9.79,5.513869545032497,"(6.9, 7.2]"
20260424,801950.SI,煤炭,5.87,3.99,-2.34,BULL,0,1,0,5.64,4.78,9.56,4.29955896007428,"(5.8, 6.1]"
20260424,801960.SI,石油石化,5.63,2.67,-0.9,BULL,0,1,0,4.9,4.61,9.86,4.146645775301764,"(5.5, 5.8]"
20260424,801970.SI,环保,6.43,3.64,3.38,BULL,0,1,0,6.33,5.58,9.4,5.019150417827297,"(6.4, 6.7]"
20260424,801980.SI,美容护理,6.1,0.91,2.4,BULL,0,1,0,6.29,5.0,9.18,4.49744661095636,"(6.1, 6.4]"
20260427,801010.SI,农林牧渔,4.91,3.07,-3.09,BULL,0,0,1,2.73,5.04,8.47,4.533163117274997,"(4.6, 4.9]"
20260427,801030.SI,基础化工,6.57,0.78,3.69,BULL,0,1,0,6.81,5.52,9.52,4.9648929379678535,"(6.4, 6.7]"
20260427,801040.SI,钢铁,5.5,1.77,-0.12,BULL,0,1,0,4.17,5.27,8.74,4.7400336563569905,"(5.2, 5.5]"
20260427,801050.SI,有色金属,6.65,5.2,7.17,BULL,0,1,0,6.42,5.98,9.41,5.3786340161318416,"(6.4, 6.7]"
20260427,801080.SI,电子,8.1,8.1,21.44,BULL,1,0,0,9.6,7.2,9.01,6.475947310392852,"(7.8, 8.1]"
20260427,801110.SI,家用电器,6.53,2.43,4.65,BULL,0,1,0,7.09,5.58,8.78,5.018859165554462,"(6.4, 6.7]"
20260427,801120.SI,食品饮料,5.11,-0.3,-0.96,BULL,0,1,0,3.24,4.8,9.31,4.317298206928568,"(4.9, 5.2]"
20260427,801130.SI,纺织服饰,6.31,1.65,3.49,BULL,0,1,0,6.8,5.35,8.64,4.811988626472466,"(6.1, 6.4]"
20260427,801140.SI,轻工制造,6.15,3.04,1.56,BULL,0,1,0,5.64,5.39,9.49,4.847966111530205,"(6.1, 6.4]"
20260427,801150.SI,医药生物,5.18,1.18,1.08,BULL,0,1,0,3.96,4.91,8.3,4.4162362908373485,"(4.9, 5.2]"
20260427,801160.SI,公用事业,5.94,2.47,-4.75,BULL,0,1,0,5.05,5.2,9.78,4.677073057505949,"(5.8, 6.1]"
20260427,801170.SI,交通运输,4.91,1.78,-1.78,BULL,0,0,1,2.95,4.83,8.65,4.344281320721872,"(4.6, 4.9]"
20260427,801180.SI,房地产,6.33,6.32,1.49,BULL,0,1,0,5.93,5.59,9.5,5.027853536818895,"(6.1, 6.4]"
20260427,801200.SI,商贸零售,6.14,0.86,0.85,BULL,0,1,0,6.08,5.21,9.23,4.686067428770383,"(6.1, 6.4]"
20260427,801210.SI,社会服务,6.0,-0.72,0.89,BULL,0,1,0,5.21,5.34,9.52,4.8029942552080325,"(5.8, 6.1]"
20260427,801230.SI,综合,5.97,17.19,3.44,BULL,0,1,0,5.92,5.62,7.61,5.054836650612199,"(5.8, 6.1]"
20260427,801710.SI,建筑材料,6.92,7.73,8.8,BULL,0,1,0,7.29,5.98,9.45,5.3786340161318416,"(6.7, 6.9]"
20260427,801720.SI,建筑装饰,5.5,3.78,-1.13,BULL,0,1,0,3.92,5.17,9.35,4.650089943712645,"(5.2, 5.5]"
20260427,801730.SI,电力设备,6.7,4.91,2.56,BULL,0,1,0,6.22,6.12,9.62,5.504555213833925,"(6.7, 6.9]"
20260427,801740.SI,国防军工,7.11,3.7,8.95,BULL,1,0,0,7.19,6.28,9.83,5.648465154064876,"(6.9, 7.2]"
20260427,801750.SI,计算机,6.81,4.54,5.84,BULL,0,1,0,6.7,5.97,9.83,5.369639644867407,"(6.7, 6.9]"
20260427,801760.SI,传媒,6.06,4.42,2.06,BULL,0,1,0,5.19,5.47,9.55,4.919921081645681,"(5.8, 6.1]"
20260427,801770.SI,通信,8.25,4.67,23.28,BULL,1,0,0,8.89,7.63,9.78,6.862705274763536,"(8.1, 8.4]"
20260427,801780.SI,银行,6.05,-1.8,1.31,BULL,0,1,0,5.59,5.12,9.7,4.605118087390473,"(5.8, 6.1]"
20260427,801790.SI,非银金融,6.04,3.28,1.23,BULL,0,1,0,5.15,5.39,9.67,4.847966111530205,"(5.8, 6.1]"
20260427,801880.SI,汽车,6.53,2.83,4.85,BULL,0,1,0,6.52,5.63,9.52,5.063831021876633,"(6.4, 6.7]"
20260427,801890.SI,机械设备,7.0,6.23,8.3,BULL,1,0,0,7.17,6.1,9.76,5.486566471305055,"(6.9, 7.2]"
20260427,801950.SI,煤炭,5.92,-0.62,-2.4,BULL,0,1,0,5.66,4.95,9.35,4.452213775895086,"(5.8, 6.1]"
20260427,801960.SI,石油石化,5.52,-1.86,-1.34,BULL,0,1,0,5.0,4.67,9.0,4.200371380490919,"(5.5, 5.8]"
20260427,801970.SI,环保,6.42,5.29,2.77,BULL,0,1,0,6.35,5.62,9.24,5.054836650612199,"(6.4, 6.7]"
20260427,801980.SI,美容护理,6.37,-0.54,2.3,BULL,0,1,0,7.34,5.09,8.75,4.5781349735971695,"(6.1, 6.4]"
20260428,801010.SI,农林牧渔,5.27,1.84,-2.57,BULL,0,1,0,3.39,5.0,9.37,4.5018878884693585,"(5.2, 5.5]"
20260428,801030.SI,基础化工,6.48,0.99,2.77,BULL,0,1,0,6.4,5.56,9.6,5.006099331977927,"(6.4, 6.7]"
20260428,801040.SI,钢铁,5.43,1.82,-0.81,BULL,0,1,0,4.04,5.21,8.7,4.690967179785072,"(5.2, 5.5]"
20260428,801050.SI,有色金属,6.25,7.83,2.84,BULL,0,1,0,5.07,5.85,9.77,5.2672088295091495,"(6.1, 6.4]"
20260428,801080.SI,电子,8.05,8.7,20.33,BULL,1,0,0,9.27,7.27,9.06,6.545744989834446,"(7.8, 8.1]"
20260428,801110.SI,家用电器,6.63,3.59,6.16,BULL,0,1,0,7.18,5.55,9.18,4.997095556200987,"(6.4, 6.7]"
20260428,801120.SI,食品饮料,5.1,-0.64,-1.38,BULL,0,1,0,3.47,4.76,9.01,4.2857972698228295,"(4.9, 5.2]"
20260428,801130.SI,纺织服饰,6.11,3.25,1.52,BULL,0,1,0,5.95,5.37,8.88,4.8350275922160915,"(6.1, 6.4]"
20260428,801140.SI,轻工制造,5.9,5.64,0.26,BULL,0,1,0,4.77,5.36,9.62,4.826023816439153,"(5.8, 6.1]"
20260428,801150.SI,医药生物,5.27,0.35,0.59,BULL,0,1,0,4.16,4.83,8.62,4.3488237002614,"(5.2, 5.5]"
20260428,801160.SI,公用事业,6.24,1.79,-1.18,BULL,0,1,0,6.07,5.36,9.38,4.826023816439153,"(6.1, 6.4]"
20260428,801170.SI,交通运输,5.15,3.08,-1.76,BULL,0,1,0,3.15,4.79,9.64,4.312808597153646,"(4.9, 5.2]"
20260428,801180.SI,房地产,6.41,7.46,2.08,BULL,0,1,0,6.07,5.64,9.56,5.078129538193437,"(6.4, 6.7]"
20260428,801200.SI,商贸零售,5.87,2.75,-0.49,BULL,0,1,0,4.77,5.22,9.79,4.69997095556201,"(5.8, 6.1]"
20260428,801210.SI,社会服务,5.51,2.6,-0.97,BULL,0,1,0,3.66,5.25,9.6,4.726982282892827,"(5.5, 5.8]"
20260428,801230.SI,综合,6.2,10.02,4.7,BULL,0,1,0,6.84,5.65,7.34,5.087133313970376,"(6.1, 6.4]"
20260428,801710.SI,建筑材料,6.84,6.89,7.78,BULL,0,1,0,7.24,5.97,9.16,5.375254138832414,"(6.7, 6.9]"
20260428,801720.SI,建筑装饰,5.49,4.46,-1.66,BULL,0,1,0,3.93,5.15,9.31,4.63694452512344,"(5.2, 5.5]"
20260428,801730.SI,电力设备,6.56,4.91,2.29,BULL,0,1,0,5.78,6.18,9.43,5.564333430148127,"(6.4, 6.7]"
20260428,801740.SI,国防军工,6.76,7.57,6.26,BULL,0,1,0,6.43,6.25,9.33,5.627359860586698,"(6.7, 6.9]"
20260428,801750.SI,计算机,6.46,7.32,3.61,BULL,0,1,0,5.67,5.91,9.74,5.321231484170782,"(6.4, 6.7]"
20260428,801760.SI,传媒,5.9,5.28,1.27,BULL,0,1,0,4.6,5.36,9.86,4.826023816439153,"(5.8, 6.1]"
20260428,801770.SI,通信,8.07,8.39,18.95,BULL,1,0,0,8.39,7.5,9.93,6.752831832704038,"(7.8, 8.1]"
20260428,801780.SI,银行,6.2,-2.27,1.21,BULL,0,1,0,5.97,5.13,9.87,4.618936973569562,"(6.1, 6.4]"
20260428,801790.SI,非银金融,6.12,1.9,2.83,BULL,0,1,0,5.79,5.34,9.21,4.808016264885275,"(6.1, 6.4]"
20260428,801880.SI,汽车,6.26,5.08,2.93,BULL,0,1,0,5.51,5.56,9.83,5.006099331977927,"(6.1, 6.4]"
20260428,801890.SI,机械设备,6.79,8.42,7.24,BULL,0,1,0,6.61,6.03,9.69,5.429276793494047,"(6.7, 6.9]"
20260428,801950.SI,煤炭,6.42,-3.95,0.42,BULL,0,1,0,7.06,5.19,9.16,4.672959628231195,"(6.4, 6.7]"
20260428,801960.SI,石油石化,5.95,-4.14,0.06,BULL,0,1,0,6.35,4.81,8.79,4.330816148707522,"(5.8, 6.1]"
20260428,801970.SI,环保,6.45,5.62,2.98,BULL,0,1,0,6.28,5.65,9.4,5.087133313970376,"(6.4, 6.7]"
20260428,801980.SI,美容护理,6.14,1.41,1.08,BULL,0,1,0,6.33,5.14,9.02,4.6279407493465,"(6.1, 6.4]"
20260429,801010.SI,农林牧渔,5.75,0.52,1.31,BULL,0,1,0,5.1,4.95,9.3,4.475848792439622,"(5.5, 5.8]"
20260429,801030.SI,基础化工,6.9,-0.36,7.41,BULL,0,1,0,7.82,5.56,9.56,5.027418037568545,"(6.7, 6.9]"
20260429,801040.SI,钢铁,6.03,-0.06,3.13,BULL,0,1,0,5.91,5.16,8.99,4.6657332866643335,"(5.8, 6.1]"
20260429,801050.SI,有色金属,6.75,3.72,8.54,BULL,0,1,0,7.0,5.73,9.6,5.181134056702836,"(6.7, 6.9]"
20260429,801080.SI,电子,8.13,13.5,24.06,BULL,1,0,0,9.21,7.19,9.71,6.501283397503209,"(8.1, 8.4]"
20260429,801110.SI,家用电器,6.89,2.58,6.03,BULL,0,1,0,7.69,5.59,9.62,5.054544393886361,"(6.7, 6.9]"
20260429,801120.SI,食品饮料,5.47,-1.79,-0.64,BULL,0,1,0,4.64,4.77,9.05,4.3130906545327266,"(5.2, 5.5]"
20260429,801130.SI,纺织服饰,6.49,1.63,4.18,BULL,0,1,0,7.27,5.41,8.67,4.891786255979466,"(6.4, 6.7]"
20260429,801140.SI,轻工制造,6.33,4.57,3.13,BULL,0,1,0,6.2,5.33,9.68,4.819449305798623,"(6.1, 6.4]"
20260429,801150.SI,医药生物,5.24,1.61,1.32,BULL,0,1,0,4.41,4.74,8.31,4.285964298214911,"(5.2, 5.5]"
20260429,801160.SI,公用事业,6.41,2.75,1.16,BULL,0,1,0,6.41,5.45,9.45,4.927954731069887,"(6.4, 6.7]"
20260429,801170.SI,交通运输,5.48,1.45,-0.39,BULL,0,1,0,4.09,4.75,9.94,4.295006416987516,"(5.2, 5.5]"
20260429,801180.SI,房地产,6.69,7.28,5.27,BULL,0,1,0,7.18,5.69,9.16,5.144965581612415,"(6.7, 6.9]"
20260429,801200.SI,商贸零售,6.29,1.33,2.21,BULL,0,1,0,6.44,5.23,9.35,4.729028118072571,"(6.1, 6.4]"
20260429,801210.SI,社会服务,5.8,0.84,1.2,BULL,0,1,0,4.84,5.18,9.39,4.683817524209544,"(5.8, 6.1]"
20260429,801230.SI,综合,6.46,8.43,6.93,BULL,0,1,0,7.42,5.67,7.66,5.126881344067203,"(6.4, 6.7]"
20260429,801710.SI,建筑材料,7.13,5.76,11.77,BULL,1,0,0,8.4,5.96,8.88,5.389102788472757,"(6.9, 7.2]"
20260429,801720.SI,建筑装饰,5.94,4.0,0.93,BULL,0,1,0,5.11,5.12,9.86,4.629564811573912,"(5.8, 6.1]"
20260429,801730.SI,电力设备,7.15,2.91,9.46,BULL,1,0,0,7.59,6.18,9.66,5.588029401470074,"(6.9, 7.2]"
20260429,801740.SI,国防军工,6.69,8.48,7.18,BULL,0,1,0,6.55,6.17,8.95,5.578987282697469,"(6.7, 6.9]"
20260429,801750.SI,计算机,6.63,7.0,6.0,BULL,0,1,0,6.22,5.81,9.99,5.253471006883678,"(6.4, 6.7]"
20260429,801760.SI,传媒,6.24,2.11,3.87,BULL,0,1,0,5.92,5.29,9.72,4.783280830708202,"(6.1, 6.4]"
20260429,801770.SI,通信,7.78,11.18,22.48,BULL,1,0,0,8.56,7.2,8.94,6.510325516275815,"(7.5, 7.8]"
20260429,801780.SI,银行,5.86,-1.98,0.13,BULL,0,1,0,5.38,5.14,9.01,4.6476490491191225,"(5.8, 6.1]"
20260429,801790.SI,非银金融,6.43,1.85,4.53,BULL,0,1,0,6.7,5.31,9.48,4.801365068253412,"(6.4, 6.7]"
20260429,801880.SI,汽车,6.43,4.0,4.24,BULL,0,1,0,6.12,5.5,9.9,4.973165324932914,"(6.4, 6.7]"
20260429,801890.SI,机械设备,7.01,9.05,9.97,BULL,1,0,0,7.38,5.93,9.85,5.3619764321549415,"(6.9, 7.2]"
20260429,801950.SI,煤炭,6.63,-5.1,5.69,BULL,0,1,0,7.85,5.35,8.63,4.837533543343834,"(6.4, 6.7]"
20260429,801960.SI,石油石化,6.62,-5.7,4.32,BULL,0,1,0,7.65,4.93,9.88,4.457764554894411,"(6.4, 6.7]"
20260429,801970.SI,环保,6.68,3.75,6.77,BULL,0,1,0,7.43,5.65,8.81,5.108797106521994,"(6.7, 6.9]"
20260429,801980.SI,美容护理,6.52,0.19,2.7,BULL,0,1,0,6.92,5.17,9.89,4.674775405436939,"(6.4, 6.7]"
20260430,801010.SI,农林牧渔,6.0,-2.71,1.83,BULL,0,1,0,5.68,4.94,9.73,4.456407868699801,"(5.8, 6.1]"
20260430,801030.SI,基础化工,6.75,-0.47,5.4,BULL,0,1,0,7.07,5.57,9.92,5.024735187987428,"(6.7, 6.9]"
20260430,801040.SI,钢铁,5.75,-0.22,0.06,BULL,0,1,0,4.48,5.11,9.88,4.60976603422186,"(5.5, 5.8]"
20260430,801050.SI,有色金属,6.54,3.58,5.52,BULL,0,1,0,6.31,5.67,9.73,5.1149458735886375,"(6.4, 6.7]"
20260430,801080.SI,电子,8.11,11.21,23.18,BULL,1,0,0,9.39,7.16,9.43,6.459085089046676,"(8.1, 8.4]"
20260430,801110.SI,家用电器,6.85,1.46,4.85,BULL,0,1,0,7.38,5.65,9.74,5.096903736468397,"(6.7, 6.9]"
20260430,801120.SI,食品饮料,5.07,-2.25,-2.01,BULL,0,1,0,4.01,4.79,7.93,4.321091840297985,"(4.9, 5.2]"
20260430,801130.SI,纺织服饰,6.36,0.75,3.13,BULL,0,1,0,7.14,5.49,8.02,4.952566639506459,"(6.1, 6.4]"
20260430,801140.SI,轻工制造,6.39,3.04,2.17,BULL,0,1,0,6.24,5.36,9.86,4.8352927482248855,"(6.4, 6.7]"
20260430,801150.SI,医药生物,5.01,1.04,-2.84,BULL,0,1,0,3.63,4.76,8.27,4.294028634617622,"(4.9, 5.2]"
20260430,801160.SI,公用事业,6.32,4.55,0.68,BULL,0,1,0,5.74,5.5,9.91,4.96158770806658,"(6.1, 6.4]"
20260430,801170.SI,交通运输,4.99,1.23,-2.34,BULL,0,0,1,3.56,4.75,8.34,4.285007566057501,"(4.9, 5.2]"
20260430,801180.SI,房地产,6.81,5.65,6.42,BULL,0,1,0,7.73,5.79,8.68,5.2231986963100905,"(6.7, 6.9]"
20260430,801200.SI,商贸零售,6.22,-0.43,0.82,BULL,0,1,0,6.03,5.27,9.51,4.754103131183795,"(6.1, 6.4]"
20260430,801210.SI,社会服务,5.86,-0.71,-0.61,BULL,0,1,0,4.75,5.18,9.85,4.6729135141427065,"(5.8, 6.1]"
20260430,801230.SI,综合,6.85,1.06,9.81,BULL,0,1,0,8.47,5.81,7.75,5.241240833430333,"(6.7, 6.9]"
20260430,801710.SI,建筑材料,6.79,7.28,8.13,BULL,0,1,0,7.34,5.98,8.71,5.394598998952391,"(6.7, 6.9]"
20260430,801720.SI,建筑装饰,5.72,4.1,-0.73,BULL,0,1,0,4.5,5.11,9.71,4.60976603422186,"(5.5, 5.8]"
20260430,801730.SI,电力设备,7.06,2.29,8.23,BULL,1,0,0,7.19,6.2,9.77,5.593062507275054,"(6.9, 7.2]"
20260430,801740.SI,国防军工,6.97,5.23,8.61,BULL,0,1,0,7.15,6.13,9.54,5.529915027354207,"(6.9, 7.2]"
20260430,801750.SI,计算机,6.51,4.56,4.3,BULL,0,1,0,6.08,5.76,9.74,5.196135490629727,"(6.4, 6.7]"
20260430,801760.SI,传媒,5.82,2.28,-0.69,BULL,0,1,0,4.52,5.26,9.81,4.745082062623674,"(5.8, 6.1]"
20260430,801770.SI,通信,7.52,14.39,18.25,BULL,1,0,0,8.19,6.96,8.78,6.278663717844254,"(7.2, 7.5]"
20260430,801780.SI,银行,5.53,-1.53,-0.65,BULL,0,1,0,4.5,5.14,8.69,4.636829239902222,"(5.5, 5.8]"
20260430,801790.SI,非银金融,6.09,1.58,2.76,BULL,0,1,0,6.37,5.33,8.21,4.808229542544522,"(6.1, 6.4]"
20260430,801880.SI,汽车,6.26,2.88,2.79,BULL,0,1,0,5.92,5.49,9.35,4.952566639506459,"(6.1, 6.4]"
20260430,801890.SI,机械设备,6.86,7.15,8.35,BULL,0,1,0,7.29,5.9,9.34,5.322430450471423,"(6.7, 6.9]"
20260430,801950.SI,煤炭,6.89,-5.57,5.67,BULL,0,1,0,7.85,5.49,9.63,4.952566639506459,"(6.7, 6.9]"
20260430,801960.SI,石油石化,6.38,-6.02,4.7,BULL,0,1,0,7.55,5.03,8.62,4.537597485740891,"(6.4, 6.7]"
20260430,801970.SI,环保,6.54,2.96,5.41,BULL,0,1,0,7.11,5.68,8.53,5.123966942148758,"(6.4, 6.7]"
20260430,801980.SI,美容护理,5.98,-0.88,-0.84,BULL,0,1,0,5.6,5.25,9.0,4.736060994063554,"(5.8, 6.1]"
20260506,801010.SI,农林牧渔,6.04,-3.25,0.67,BULL,0,1,0,5.71,4.98,9.81,4.4956319161327905,"(5.8, 6.1]"
20260506,801030.SI,基础化工,6.94,-0.86,8.13,BULL,0,1,0,7.9,5.55,9.66,5.010192195690157,"(6.7, 6.9]"
20260506,801040.SI,钢铁,6.05,-2.12,2.81,BULL,0,1,0,5.88,5.07,9.38,4.576878276062901,"(5.8, 6.1]"
20260506,801050.SI,有色金属,6.87,0.64,11.34,BULL,0,1,0,8.21,5.62,8.68,5.073383808969133,"(6.7, 6.9]"
20260506,801080.SI,电子,8.05,10.69,31.79,BULL,1,0,0,9.8,7.07,8.74,6.382352941176471,"(7.8, 8.1]"
20260506,801110.SI,家用电器,6.93,1.35,6.14,BULL,0,1,0,7.62,5.7,9.67,5.1456027955736765,"(6.7, 6.9]"
20260506,801120.SI,食品饮料,4.93,-2.11,-2.9,BULL,0,0,1,3.16,4.8,8.47,4.333139196272569,"(4.9, 5.2]"
20260506,801130.SI,纺织服饰,6.47,0.81,4.61,BULL,0,1,0,7.16,5.51,8.5,4.974082702387887,"(6.4, 6.7]"
20260506,801140.SI,轻工制造,6.52,2.01,4.45,BULL,0,1,0,6.99,5.36,9.38,4.838672102504368,"(6.4, 6.7]"
20260506,801150.SI,医药生物,5.24,0.24,-2.59,BULL,0,1,0,4.08,4.8,8.65,4.333139196272569,"(5.2, 5.5]"
20260506,801160.SI,公用事业,6.6,4.65,3.07,BULL,0,1,0,6.88,5.57,9.45,5.028246942341293,"(6.4, 6.7]"
20260506,801170.SI,交通运输,5.43,0.57,-1.61,BULL,0,1,0,4.6,4.79,8.88,4.3241118229470015,"(5.2, 5.5]"
20260506,801180.SI,房地产,6.98,2.38,10.97,BULL,0,1,0,8.65,5.85,8.03,5.281013395457192,"(6.9, 7.2]"
20260506,801200.SI,商贸零售,6.27,-0.14,2.68,BULL,0,1,0,6.49,5.28,9.04,4.766453115899826,"(6.1, 6.4]"
20260506,801210.SI,社会服务,5.51,1.11,-0.03,BULL,0,1,0,4.11,5.09,9.26,4.594933022714037,"(5.5, 5.8]"
20260506,801230.SI,综合,7.57,-0.61,18.2,BULL,1,0,0,9.73,5.96,9.07,5.38031450203844,"(7.5, 7.8]"
20260506,801710.SI,建筑材料,7.32,2.83,14.09,BULL,1,0,0,9.11,5.99,8.67,5.407396622015144,"(7.2, 7.5]"
20260506,801720.SI,建筑装饰,6.04,3.98,1.76,BULL,0,1,0,5.56,5.08,9.76,4.585905649388469,"(5.8, 6.1]"
20260506,801730.SI,电力设备,7.49,0.51,14.47,BULL,1,0,0,8.79,6.2,9.51,5.5969714618520685,"(7.2, 7.5]"
20260506,801740.SI,国防军工,7.13,4.48,12.61,BULL,1,0,0,8.1,6.06,9.07,5.470588235294118,"(6.9, 7.2]"
20260506,801750.SI,计算机,6.93,2.92,11.3,BULL,0,1,0,8.13,5.69,8.9,5.136575422248109,"(6.7, 6.9]"
20260506,801760.SI,传媒,6.17,1.15,4.26,BULL,0,1,0,6.2,5.21,9.15,4.703261502620851,"(6.1, 6.4]"
20260506,801770.SI,通信,7.69,15.49,23.21,BULL,1,0,0,8.69,6.63,9.67,5.9851485148514865,"(7.5, 7.8]"
20260506,801780.SI,银行,5.17,-1.13,-2.05,BULL,0,1,0,3.43,5.13,8.48,4.631042516016308,"(4.9, 5.2]"
20260506,801790.SI,非银金融,6.35,-0.36,5.41,BULL,0,1,0,7.2,5.31,8.32,4.793535235876528,"(6.1, 6.4]"
20260506,801880.SI,汽车,6.52,1.97,5.66,BULL,0,1,0,6.97,5.46,9.15,4.928945835760047,"(6.4, 6.7]"
20260506,801890.SI,机械设备,7.15,6.82,12.9,BULL,1,0,0,8.52,5.84,9.08,5.271986022131625,"(6.9, 7.2]"
20260506,801950.SI,煤炭,6.89,-6.41,4.92,BULL,0,1,0,7.64,5.65,9.54,5.1004659289458365,"(6.7, 6.9]"
20260506,801960.SI,石油石化,6.18,-4.9,1.09,BULL,0,1,0,6.19,5.14,9.38,4.640069889341875,"(6.1, 6.4]"
20260506,801970.SI,环保,6.81,3.36,8.41,BULL,0,1,0,8.01,5.69,8.52,5.136575422248109,"(6.7, 6.9]"
